SITE_LAT,SITE_LON,coarse,americas_split,fine
36.1011,43.327,Middle East,Middle East,ME:west
17.2207,-89.628,Americas,Am:Mesoamerica,Am:Mesoamerica
16.5736,-89.4111,Americas,Am:Mesoamerica,Am:Mesoamerica
32.6352,14.2914,Europe-Med,Europe-Med,Med:south
36.06,-107.97,Americas,Am:N.America,Am:N.America
21.0911,-89.5909,Americas,Am:Mesoamerica,Am:Mesoamerica
19.2442,-98.3507,Americas,Am:Mesoamerica,Am:Mesoamerica
-16.556,-68.6735,Americas,Am:Andes/S.Am,Am:Andes/S.Am
-16.5558,-68.6732,Americas,Am:Andes/S.Am,Am:Andes/S.Am
37.9415,12.8325,Europe-Med,Europe-Med,Med:south
20.5515,-100.444,Americas,Am:Mesoamerica,Am:Mesoamerica
13.435,103.889,Oceania/SE Asia,Oceania/SE Asia,Oceania/SE Asia
17.0446,-96.7683,Americas,Am:Mesoamerica,Am:Mesoamerica
17.0429,-96.7681,Americas,Am:Mesoamerica,Am:Mesoamerica
19.4473,-96.4035,Americas,Am:Mesoamerica,Am:Mesoamerica
33.3032,44.5844,Middle East,Middle East,ME:west
-11.1871,-77.5885,Americas,Am:Andes/S.Am,Am:Andes/S.Am
21.1657,94.8626,South Asia,South Asia,South Asia
37.8702,12.4698,Europe-Med,Europe-Med,Med:south
34.4026,108.772545,East Asia,East Asia,East Asia
51.4085,-1.851,Europe-Med,Europe-Med,Eur:north
35.49,6.2549,Europe-Med,Europe-Med,Med:south
35.4848,6.4688,Europe-Med,Europe-Med,Med:south
37.2929,13.5788,Europe-Med,Europe-Med,Med:south
18.0989,79.8073,South Asia,South Asia,South Asia
17.2251,-89.6189,Americas,Am:Mesoamerica,Am:Mesoamerica
40.0384,-8.4577,Europe-Med,Europe-Med,Eur:north
20.9468,-89.3018,Americas,Am:Mesoamerica,Am:Mesoamerica
21.1867,94.8984,South Asia,South Asia,South Asia
16.5136,-90.0613,Americas,Am:Mesoamerica,Am:Mesoamerica
18.5069,-89.4862,Americas,Am:Mesoamerica,Am:Mesoamerica
18.9305,-99.222,Americas,Am:Mesoamerica,Am:Mesoamerica
36.2589,42.4479,Middle East,Middle East,ME:west
22.5222,72.2492,South Asia,South Asia,South Asia
13.4336,103.877,Oceania/SE Asia,Oceania/SE Asia,Oceania/SE Asia
13.435,103.9205,Oceania/SE Asia,Oceania/SE Asia,Oceania/SE Asia
13.475,104.228,Oceania/SE Asia,Oceania/SE Asia,Oceania/SE Asia
29.3826,31.0535,Middle East,Middle East,ME:west
26.8091,33.4869,Middle East,Middle East,ME:west
35.4847,6.4668,Europe-Med,Europe-Med,Med:south
21.1811,94.8697,South Asia,South Asia,South Asia
22.0509,96.0175,East Asia,East Asia,East Asia
21.0911,-89.5917,Americas,Am:Mesoamerica,Am:Mesoamerica
17.0792,-89.4027,Americas,Am:Mesoamerica,Am:Mesoamerica
33.044,35.414,Middle East,Middle East,ME:west
18.9301,-99.2224,Americas,Am:Mesoamerica,Am:Mesoamerica
13.4253,103.8582,Oceania/SE Asia,Oceania/SE Asia,Oceania/SE Asia
30.0321,31.0748,Middle East,Middle East,ME:west
32.2737,35.8906,Middle East,Middle East,ME:west
32.2722,35.8913,Middle East,Middle East,ME:west
29.114,58.3694,Middle East,Middle East,ME:east
35.629,38.7581,Middle East,Middle East,ME:west
21.091,-89.59,Americas,Am:Mesoamerica,Am:Mesoamerica
10.863,78.69,South Asia,South Asia,South Asia
13.434,103.8,Oceania/SE Asia,Oceania/SE Asia,Oceania/SE Asia
13.4235,103.856,Oceania/SE Asia,Oceania/SE Asia,Oceania/SE Asia
13.344,103.973,Oceania/SE Asia,Oceania/SE Asia,Oceania/SE Asia
13.336,103.974,Oceania/SE Asia,Oceania/SE Asia,Oceania/SE Asia
19.8875,86.0945,South Asia,South Asia,South Asia
13.4125,103.867,Oceania/SE Asia,Oceania/SE Asia,Oceania/SE Asia
20.4476,-97.3779,Americas,Am:Mesoamerica,Am:Mesoamerica
20.8907,-88.13605,Americas,Am:Mesoamerica,Am:Mesoamerica
20.8924,-88.136,Americas,Am:Mesoamerica,Am:Mesoamerica
40.0991,-8.4935,Europe-Med,Europe-Med,Eur:north
36.06,-107.97,Americas,Am:N.America,Am:N.America
18.8033,-99.2963,Americas,Am:Mesoamerica,Am:Mesoamerica
19.4973,-98.8181,Americas,Am:Mesoamerica,Am:Mesoamerica
21.9253,-98.8132,Americas,Am:Mesoamerica,Am:Mesoamerica
19.2445,-98.3379,Americas,Am:Mesoamerica,Am:Mesoamerica
20.75,-97.6333,Americas,Am:Mesoamerica,Am:Mesoamerica
19.5538,-97.4909,Americas,Am:Mesoamerica,Am:Mesoamerica
19.4477,-96.4014,Americas,Am:Mesoamerica,Am:Mesoamerica
17.4841,-92.0462,Americas,Am:Mesoamerica,Am:Mesoamerica
15.0239,-91.1718,Americas,Am:Mesoamerica,Am:Mesoamerica
14.8741,-90.6625,Americas,Am:Mesoamerica,Am:Mesoamerica
16.5136,-90.0613,Americas,Am:Mesoamerica,Am:Mesoamerica
20.5604,-89.9538,Americas,Am:Mesoamerica,Am:Mesoamerica
17.6828,-89.8331,Americas,Am:Mesoamerica,Am:Mesoamerica
18.1067,-89.8116,Americas,Am:Mesoamerica,Am:Mesoamerica
21.091,-89.59,Americas,Am:Mesoamerica,Am:Mesoamerica
18.5096,-89.4888,Americas,Am:Mesoamerica,Am:Mesoamerica
17.176,-89.4051,Americas,Am:Mesoamerica,Am:Mesoamerica
17.1335,-89.262,Americas,Am:Mesoamerica,Am:Mesoamerica
17.3103,-89.2592,Americas,Am:Mesoamerica,Am:Mesoamerica
17.2567,-89.1553,Americas,Am:Mesoamerica,Am:Mesoamerica
14.8373,-89.1415,Americas,Am:Mesoamerica,Am:Mesoamerica
20.681,-88.57,Americas,Am:Mesoamerica,Am:Mesoamerica
0.3224,-78.1218,Americas,Am:Andes/S.Am,Am:Andes/S.Am
-11.0239,-77.6338,Americas,Am:Andes/S.Am,Am:Andes/S.Am
-9.8754,-76.8164,Americas,Am:Andes/S.Am,Am:Andes/S.Am
-13.5077,-71.9822,Americas,Am:Andes/S.Am,Am:Andes/S.Am
36.4222,9.2183,Europe-Med,Europe-Med,Med:south
37.2896,13.592,Europe-Med,Europe-Med,Med:south
37.1777,21.9189,Europe-Med,Europe-Med,Med:south
43.3743,23.7293,Europe-Med,Europe-Med,Eur:north
41.7215,27.2262,Europe-Med,Europe-Med,Eur:north
37.6591,27.2982,Europe-Med,Europe-Med,Med:south
36.2631,29.3177,Europe-Med,Europe-Med,Med:south
29.976,31.133,Middle East,Middle East,ME:west
29.3883,31.1572,Middle East,Middle East,ME:west
29.904,31.1938,Middle East,Middle East,ME:west
29.8976,31.2033,Middle East,Middle East,ME:west
29.8086,31.2064,Middle East,Middle East,ME:west
29.7902,31.2094,Middle East,Middle East,ME:west
29.8544,31.2191,Middle East,Middle East,ME:west
29.5601,31.2213,Middle East,Middle East,ME:west
24.0252,32.8846,Middle East,Middle East,ME:west
36.5231,34.1233,Middle East,Middle East,ME:west
31.8327,35.1802,Middle East,Middle East,ME:west
31.316,35.353,Middle East,Middle East,ME:west
39.495,35.3766,Middle East,Middle East,ME:west
31.7417,35.4596,Middle East,Middle East,ME:west
32.5955,35.5215,Middle East,Middle East,ME:west
34.1199,35.6464,Middle East,Middle East,ME:west
36.8638,39.0305,Middle East,Middle East,ME:west
34.5522,40.888,Middle East,Middle East,ME:west
35.4561,43.2576,Middle East,Middle East,ME:west
36.097,43.3303,Middle East,Middle East,ME:west
33.0609,44.2557,Middle East,Middle East,ME:west
32.5422,44.4211,Middle East,Middle East,ME:west
30.5954,61.3263,South Asia,South Asia,South Asia
30.629,72.864,South Asia,South Asia,South Asia
19.2084,72.9058,South Asia,South Asia,South Asia
16.0206,75.8819,South Asia,South Asia,South Asia
15.3325,76.4596,South Asia,South Asia,South Asia
8.4827,76.9438,South Asia,South Asia,South Asia
23.5285,77.8012,South Asia,South Asia,South Asia
17.9611,79.6145,South Asia,South Asia,South Asia
17.9564,79.6154,South Asia,South Asia,South Asia
27.484,83.273,South Asia,South Asia,South Asia
21.1768,94.8744,South Asia,South Asia,South Asia
21.1841,94.8818,South Asia,South Asia,South Asia
34.2878,108.02289,East Asia,East Asia,East Asia
34.3977,108.712421,East Asia,East Asia,East Asia
34.3903,108.739114,East Asia,East Asia,East Asia
34.4008,108.764606,East Asia,East Asia,East Asia
34.4438,108.940784,East Asia,East Asia,East Asia
34.4462,108.9475,East Asia,East Asia,East Asia
34.1789,109.028396,East Asia,East Asia,East Asia
34.1273,109.055786,East Asia,East Asia,East Asia
34.3812,109.254012,East Asia,East Asia,East Asia
-7.608,110.204,Oceania/SE Asia,Oceania/SE Asia,Oceania/SE Asia
-7.7521,110.4914,Oceania/SE Asia,Oceania/SE Asia,Oceania/SE Asia
34.6327,112.81109,East Asia,East Asia,East Asia
40.3777,-7.3425,Europe-Med,Europe-Med,Eur:north
