SITE NAME,COUNTRY,LAT,LON,BEARING,independent_intersection_lat,d_I (current),d_II,d_III,d_IV,d_V,d_min_5pole,nearest_pole_5pole,d_min_6pole,nearest_pole_6pole
Cacaxtla,Mexico,19.2451,-98.3508,11.0,77.38488484930932,12.615115150690684,1.3848848493093158,5.184884849309313,13.284884849309321,25.08488484930932,1.3848848493093158,II,1.3848848493093158,II
Agrigento,Italy,37.2898,13.5905,-15.0,77.37134058448588,12.628659415514122,1.3713405844858784,5.1713405844858755,13.271340584485884,25.07134058448588,1.3713405844858784,II,1.3713405844858784,II
Banteay Samré,Cambodia,13.442,103.959,-6.0,77.53718022205338,12.46281977794662,1.5371802220533795,5.337180222053377,13.437180222053385,25.237180222053382,1.5371802220533795,II,1.5371802220533795,II
Hosn Hiha Temple ,Lebanon,33.9073,35.9484,-15.0,77.59153807310392,12.40846192689608,1.5915380731039193,5.391538073103916,13.491538073103925,25.291538073103922,1.5915380731039193,II,1.5915380731039193,II
Takht-e Soleymān,Iran,36.605,47.235,-15.0,77.68211605059673,12.317883949403267,1.6821160505967327,5.48211605059673,13.582116050596738,25.382116050596736,1.6821160505967327,II,1.6821160505967327,II
Prison of Solomon,Iran,36.6052,47.2347,-15.0,77.68216123686905,12.31783876313095,1.6821612368690495,5.482161236869047,13.582161236869055,25.382161236869052,1.6821612368690495,II,1.6821612368690495,II
Monte Albán,Mexico,17.0458,-96.7676,10.0,78.03872592860523,11.961274071394769,2.0387259286052313,5.838725928605228,13.938725928605237,25.738725928605234,2.0387259286052313,II,2.0387259286052313,II
Fortress of Hayk,Turkey,38.3542,43.4654,-15.0,78.11396045458412,11.886039545415883,2.1139604545841166,5.913960454584114,14.013960454584122,25.81396045458412,2.1139604545841166,II,2.1139604545841166,II
Vindolanda,England,54.9911,-2.3601,-18.0,78.20823347340921,11.791766526590791,2.2082334734092086,6.008233473409206,14.108233473409214,25.90823347340921,2.2082334734092086,II,2.2082334734092086,II
Micia,Romania,45.9153,22.8162,-17.0,78.1598891359278,11.840110864072201,2.1598891359277985,5.959889135927796,14.059889135927804,25.8598891359278,2.1598891359277985,II,2.1598891359277985,II
Pella,Jordan,32.4503,35.6137,-14.0,78.22020495980966,11.779795040190336,2.2202049598096636,6.020204959809661,14.12020495980967,25.920204959809666,2.2202049598096636,II,2.2202049598096636,II
Mount of Cannae,Italy,41.2966,16.1514,-15.0,78.30566949820157,11.694330501798433,2.305669498201567,6.105669498201564,14.205669498201573,26.00566949820157,2.305669498201567,II,2.305669498201567,II
Great Pyramid of Cholula,Mexico,19.0562,-98.3028,10.0,78.44866980871456,11.551330191285444,2.4486698087145555,6.248669808714553,14.348669808714561,26.14866980871456,2.4486698087145555,II,2.4486698087145555,II
El Tajín,Mexico,20.4463,-97.377,9.5,78.99781524433627,11.002184755663734,2.997815244336266,6.797815244336263,14.897815244336272,26.69781524433627,2.997815244336266,II,2.997815244336266,II
Baalbek,Lebanon,34.007,36.2045,-15.0,77.6045838356062,12.395416164393794,1.6045838356062063,5.4045838356062035,13.504583835606212,25.30458383560621,1.6045838356062063,II,1.6045838356062063,II
Tlatelolco,Mexico,19.4512,-99.1374,10.0,78.59944541295559,11.400554587044411,2.599445412955589,6.399445412955586,14.499445412955595,26.299445412955592,2.599445412955589,II,2.599445412955589,II
Iraq al-Amir,Jordan,31.9128,35.7519,-13.5,78.57055142381917,11.429448576180832,2.5705514238191682,6.370551423819165,14.470551423819174,26.27055142381917,2.5705514238191682,II,2.5705514238191682,II
Soleb,Sudan,20.4363,30.3341,-12.0,78.64899638236231,11.351003617637687,2.648996382362313,6.44899638236231,14.548996382362319,26.348996382362316,2.648996382362313,II,2.648996382362313,II
Volubilis,Morocco,34.073,-5.5551,-10.0,78.792685297452,11.207314702548004,2.792685297451996,6.592685297451993,14.692685297452002,26.492685297452,2.792685297451996,II,2.792685297451996,II
Baalbek,Lebanon,34.007,36.204,-13.5,78.84027711038738,11.159722889612624,2.840277110387376,6.640277110387373,14.740277110387382,26.54027711038738,2.840277110387376,II,2.840277110387376,II
Agrigento,Italy,37.291,13.5814,-13.0,78.94858950328613,11.05141049671387,2.9485895032861293,6.7485895032861265,14.848589503286135,26.648589503286132,2.9485895032861293,II,2.9485895032861293,II
Temples of Bagan (small cluster),Myanmar,21.1779,94.8747,-7.0,78.85336211572692,11.146637884273076,2.8533621157269238,6.653362115726921,14.75336211572693,26.553362115726927,2.8533621157269238,II,2.8533621157269238,II
Oxkintok,Mexico,20.5613,-89.9527,8.5,78.9808166735479,11.019183326452094,2.9808166735479062,6.780816673547903,14.880816673547912,26.68081667354791,2.9808166735479062,II,2.9808166735479062,II
Puma Punku,Bolivia,-16.5615,-68.68,4.0,79.1366969354171,10.863303064582894,3.136696935417106,6.936696935417103,15.036696935417112,26.83669693541711,3.136696935417106,II,3.136696935417106,II
Assos,Turkey,39.4882,26.3378,-14.0,79.14752432473063,10.852475675269375,3.1475243247306253,6.947524324730622,15.047524324730631,26.847524324730628,3.1475243247306253,II,3.1475243247306253,II
Alampur temples,India,15.8773,78.1353,-9.0,79.10926732926033,10.890732670739666,3.1092673292603337,6.909267329260331,15.00926732926034,26.809267329260337,3.1092673292603337,II,3.1092673292603337,II
Monte Alban,Mexico,17.0447,-96.7676,9.0,79.18054885271209,10.819451147287907,3.180548852712093,6.98054885271209,15.080548852712099,26.880548852712096,3.180548852712093,II,3.180548852712093,II
Yaxha,Guatemala,17.0758,-89.4025,8.0,79.18955909847364,10.810440901526363,3.1895590984736373,6.989559098473634,15.089559098473643,26.88955909847364,3.1895590984736373,II,3.1895590984736373,II
Ceibal,Guatemala,16.5136,-90.0613,8.0,79.26510209306117,10.734897906938826,3.2651020930611736,7.065102093061171,15.16510209306118,26.965102093061176,3.2651020930611736,II,3.2651020930611736,II
Xpuhil,Mexico,18.5107,-89.4065,8.0,79.31160486418759,10.688395135812414,3.3116048641875864,7.1116048641875835,15.211604864187592,27.01160486418759,3.3116048641875864,II,3.3116048641875864,II
Ek' Balam,Mexico,20.891,-88.13628,8.0,79.29162729061552,10.708372709384477,3.291627290615523,7.09162729061552,15.191627290615529,26.991627290615526,3.291627290615523,II,3.291627290615523,II
Chichen Itza,Mexico,20.681,-88.57,8.0,79.35316040946483,10.646839590535166,3.3531604094648344,7.153160409464832,15.25316040946484,27.053160409464837,3.3531604094648344,II,3.3531604094648344,II
El Tajín,Mexico,20.4465,-97.3775,9.0,79.54824971057234,10.451750289427665,3.5482497105723354,7.348249710572333,15.448249710572341,27.24824971057234,3.5482497105723354,II,3.5482497105723354,II
Karanis,Turkey,29.5177,30.9033,-12.0,79.51983818530714,10.480161814692863,3.5198381853071368,7.319838185307134,15.419838185307142,27.21983818530714,3.5198381853071368,II,3.5198381853071368,II
Moral Reforma,Mexico,17.769,-91.296,8.0,79.58111959715131,10.418880402848686,3.5811195971513143,7.3811195971513115,15.48111959715132,27.281119597151317,3.5811195971513143,II,3.5811195971513143,II
Dzibilchaltun,Mexico,21.0904,-89.5974,8.0,79.57705017336093,10.42294982663907,3.577050173360931,7.377050173360928,15.477050173360936,27.277050173360934,3.577050173360931,II,3.577050173360931,II
Pompeii,Italy,40.75,14.4845,-13.0,79.58171973077471,10.418280269225292,3.581719730774708,7.381719730774705,15.481719730774714,27.28171973077471,3.581719730774708,II,3.581719730774708,II
Teti I Pyramid,Egypt,29.8756,31.2217,-12.0,79.5644903073617,10.435509692638306,3.5644903073616945,7.364490307361692,15.4644903073617,27.264490307361697,3.5644903073616945,II,3.5644903073616945,II
Agrigento,Italy,37.2908,13.5842,-12.0,79.74819257900978,10.251807420990218,3.748192579009782,7.548192579009779,15.648192579009788,27.448192579009785,3.748192579009782,II,3.748192579009782,II
Banteay Kdei,Cambodia,13.43,103.898,-5.0,79.67440781028087,10.325592189719131,3.6744078102808686,7.474407810280866,15.574407810280874,27.37440781028087,3.6744078102808686,II,3.6744078102808686,II
Babylon,Iraq,32.5446,44.4219,-12.0,79.80774464162955,10.192255358370446,3.8077446416295544,7.6077446416295516,15.70774464162956,27.507744641629557,3.8077446416295544,II,3.8077446416295544,II
Era de Pando,Peru,-10.8416,-77.5971,5.0,80.11918676222935,9.880813237770653,4.119186762229347,7.919186762229344,16.019186762229353,27.81918676222935,4.119186762229347,II,4.119186762229347,II
Kom Ombo temple,Egypt,24.453,32.9277,-11.0,79.95412424073317,10.045875759266835,3.954124240733165,7.754124240733162,15.85412424073317,27.654124240733168,3.954124240733165,II,3.954124240733165,II
Fraqra,Lebanon,34.0016,35.8052,-12.0,80.07459378568066,9.925406214319338,4.074593785680662,7.874593785680659,15.974593785680668,27.774593785680665,4.074593785680662,II,4.074593785680662,II
Qsarnaba Temple,Lebanon,33.9133,35.9906,-12.0,80.06429954715762,9.935700452842383,4.064299547157617,7.864299547157614,15.964299547157623,27.76429954715762,4.064299547157617,II,4.064299547157617,II
Vila Cardílio,Portugal,39.4529,-8.528,-9.0,80.12016242164744,9.879837578352564,4.120162421647436,7.920162421647433,16.02016242164744,27.82016242164744,4.120162421647436,II,4.120162421647436,II
La Quemada ,Mexico,22.4572,-102.821,9.0,80.34492303909916,9.655076960900843,4.344923039099157,8.144923039099154,16.244923039099163,28.04492303909916,4.344923039099157,II,4.344923039099157,II
Monte Albán,Mexico,17.0455,-96.7674,8.0,80.33477942421776,9.665220575782243,4.334779424217757,8.134779424217754,16.234779424217763,28.03477942421776,4.334779424217757,II,4.334779424217757,II
Sahyun Castle,Syria,35.5958,36.0572,-12.0,80.26664810038889,9.733351899611108,4.266648100388892,8.066648100388889,16.166648100388898,27.966648100388895,4.266648100388892,II,4.266648100388892,II
Cempoala,Mexico,19.4474,-96.4054,8.0,80.46194150506724,9.538058494932756,4.461941505067244,8.261941505067242,16.36194150506725,28.161941505067247,4.461941505067244,II,4.461941505067244,II
Calca,Peru,-13.4142,-71.8439,4.0,80.43913228282551,9.560867717174489,4.439132282825511,8.239132282825508,16.339132282825517,28.139132282825514,4.439132282825511,II,4.439132282825511,II
Al-Ukhdud,Saudi-Arabia,17.4776,44.1799,-10.0,80.43951656335281,9.56048343664719,4.439516563352811,8.239516563352808,16.339516563352817,28.139516563352814,4.439516563352811,II,4.439516563352811,II
Ceibal,Guatemala,16.5136,-90.0613,7.0,80.54720688010654,9.452793119893457,4.547206880106543,8.34720688010654,16.44720688010655,28.247206880106546,4.547206880106543,II,4.547206880106543,II
Tiwanaku,Bolivia,-16.5614,-68.6798,3.5,80.53326769294064,9.46673230705936,4.53326769294064,8.333267692940638,16.433267692940646,28.233267692940643,4.53326769294064,II,4.53326769294064,II
Temples of Bagan (large cluster),Myanmar,21.178,94.8751,-6.0,80.50689695568947,9.49310304431053,4.50689695568947,8.306896955689467,16.406896955689476,28.206896955689473,4.50689695568947,II,4.50689695568947,II
Puma Punku,Bolivia,-16.5615,-68.68,3.5,80.53335641186091,9.466643588139092,4.5333564118609075,8.333356411860905,16.433356411860913,28.23335641186091,4.5333564118609075,II,4.5333564118609075,II
"Durga temple, Aihole",India,16.0206,75.8819,-8.0,80.61987471164854,9.380125288351465,4.619874711648535,8.419874711648532,16.51987471164854,28.319874711648538,4.619874711648535,II,4.619874711648535,II
Pomac Forest,Peru,-6.4709,-79.7922,7.0,77.00071460023929,12.999285399760709,1.0007146002392915,4.800714600239289,12.900714600239297,24.700714600239294,1.0007146002392915,II,1.0007146002392915,II
Jerusalem,Israel,31.7764,35.235,-11.0,80.66025606900668,9.339743930993322,4.660256069006678,8.460256069006675,16.560256069006684,28.36025606900668,4.660256069006678,II,4.660256069006678,II
Tlatelolco,Mexico,19.4512,-99.1377,8.0,80.78898438361763,9.211015616382369,4.788984383617631,8.588984383617628,16.688984383617637,28.488984383617634,4.788984383617631,II,4.788984383617631,II
Volubilis,Morocco,34.0731,-5.5546,-8.0,80.84240449383908,9.157595506160916,4.842404493839084,8.64240449383908,16.74240449383909,28.542404493839086,4.842404493839084,II,4.842404493839084,II
Philippi,Greece,41.0128,24.2866,-12.0,80.81780621878707,9.18219378121293,4.817806218787069,8.617806218787067,16.717806218787075,28.517806218787072,4.817806218787069,II,4.817806218787069,II
Bubastis,Egypt,30.5751,31.5144,-10.5,80.92420920822616,9.07579079177384,4.924209208226159,8.724209208226156,16.824209208226165,28.624209208226162,4.924209208226159,II,4.924209208226159,II
Kohunlich,Mexico,18.419,-88.7906,6.5,81.12133442057184,8.878665579428159,5.121334420571841,8.921334420571839,17.021334420571847,28.821334420571844,5.121334420571841,II,5.121334420571841,II
Acropolis,Greece,37.9713,23.7265,-11.0,81.14698221943516,8.85301778056484,5.146982219435159,8.946982219435156,17.046982219435165,28.846982219435162,5.146982219435159,II,5.146982219435159,II
Starosel Tomb,Bulgaria,42.5122,24.5469,-12.0,81.04546266180685,8.954537338193148,5.045462661806852,8.845462661806849,16.945462661806857,28.745462661806854,5.045462661806852,II,5.045462661806852,II
Usnu,Peru,-13.6527,-73.955,4.0,81.16179403731867,8.838205962681329,5.161794037318671,8.961794037318668,17.061794037318677,28.861794037318674,5.161794037318671,II,5.161794037318671,II
Becan,Mexico,18.5179,-89.4664,6.5,81.23377849140246,8.766221508597539,5.233778491402461,9.033778491402458,17.133778491402467,28.933778491402464,5.233778491402461,II,5.233778491402461,II
Pyramid of Khaba,Egypt,29.9328,31.1612,-10.0,81.28614773306633,8.71385226693367,5.286147733066329,9.086147733066326,17.186147733066335,28.986147733066332,5.286147733066329,II,5.286147733066329,II
Buried Pyramid,Egypt,29.8658,31.2132,-10.0,81.28097806710863,8.719021932891366,5.280978067108634,9.080978067108632,17.18097806710864,28.980978067108637,5.280978067108634,II,5.280978067108634,II
Monte Albán,Mexico,17.0434,-96.769,7.0,81.50127720335507,8.498722796644927,5.501277203355073,9.30127720335507,17.40127720335508,29.201277203355076,5.501277203355073,II,5.501277203355073,II
Altun Ha,Belize,17.7638,-88.3467,6.0,81.66766055714017,8.332339442859833,5.667660557140167,9.467660557140164,17.567660557140172,29.36766055714017,5.667660557140167,II,5.667660557140167,II
Mari,Syria,34.5516,40.8875,-10.0,81.76047402849328,8.239525971506723,5.760474028493277,9.560474028493275,17.660474028493283,29.46047402849328,5.760474028493277,II,5.760474028493277,II
El Tajín,Mexico,20.446,-97.3782,7.0,81.78151594435735,8.218484055642648,5.781515944357352,9.58151594435735,17.681515944357358,29.481515944357355,5.781515944357352,II,5.781515944357352,II
Ceibal,Guatemala,16.5136,-90.0613,6.0,81.84691679040228,8.153083209597725,5.846916790402275,9.646916790402273,17.74691679040228,29.54691679040228,5.846916790402275,II,5.846916790402275,II
Tikal,Guatemala,17.2196,-89.6259,6.0,81.82515921710073,8.174840782899267,5.825159217100733,9.62515921710073,17.72515921710074,29.525159217100736,5.825159217100733,II,5.825159217100733,II
La Centinela,Peru,-13.4512,-76.1692,4.0,81.79487897974501,8.205121020254992,5.7948789797450075,9.594878979745005,17.694878979745013,29.49487897974501,5.7948789797450075,II,5.7948789797450075,II
Templo Mayor,Mexico,19.435,-99.1314,7.0,81.8991415626906,8.100858437309398,5.899141562690602,9.699141562690599,17.799141562690608,29.599141562690605,5.899141562690602,II,5.899141562690602,II
Nakbe,Guatemala,17.6828,-89.8331,6.0,81.88207144589231,8.117928554107692,5.882071445892308,9.682071445892305,17.782071445892313,29.58207144589231,5.882071445892308,II,5.882071445892308,II
Tamtoc,Mexico,21.9228,-98.8152,7.0,82.0277880397899,7.972211960210103,6.027788039789897,9.827788039789894,17.927788039789903,29.7277880397899,6.027788039789897,II,6.027788039789897,II
Mayapan,Mexico,20.6293,-89.4608,6.0,82.01415368019886,7.985846319801141,6.014153680198859,9.814153680198856,17.914153680198865,29.714153680198862,6.014153680198859,II,6.014153680198859,II
Hierapolis,Turkey,37.925,29.1258,-10.0,82.05839285196272,7.941607148037278,6.058392851962722,9.85839285196272,17.958392851962728,29.758392851962725,6.058392851962722,II,6.058392851962722,II
Fortress of Hayk,Turkey,38.3534,43.4626,-10.0,82.11859276088815,7.8814072391118515,6.1185927608881485,9.918592760888146,18.018592760888154,29.81859276088815,6.1185927608881485,II,6.1185927608881485,II
Temples of Bagan (medium cluster),Myanmar,21.1779,94.8746,-5.0,82.14220415521282,7.8577958447871765,6.1422041552128235,9.94220415521282,18.04220415521283,29.842204155212826,6.1422041552128235,II,6.1422041552128235,II
Heraclea sintica,Bulgaria,41.4495,23.2625,-10.0,82.32759041386161,7.672409586138386,6.327590413861614,10.127590413861611,18.22759041386162,30.027590413861617,6.327590413861614,II,6.327590413861614,II
La Quemada ,Mexico,22.4577,-102.8207,7.0,82.42008680871338,7.5799131912866216,6.4200868087133784,10.220086808713376,18.320086808713384,30.12008680871338,6.4200868087133784,II,6.4200868087133784,II
Tenochtitlan,Mexico,19.4349,-99.1314,6.5,82.45941405178091,7.540585948219089,6.459414051780911,10.259414051780908,18.359414051780917,30.159414051780914,6.459414051780911,II,6.459414051780911,II
Pomona,Mexico,17.4853,-91.57,6.0,82.10673833798592,7.893261662014083,6.106738337985917,9.906738337985914,18.006738337985922,29.80673833798592,6.106738337985917,II,6.106738337985917,II
Ake,Mexico,20.9471,-89.3006,5.5,82.65082988853352,7.349170111466478,6.650829888533522,10.45082988853352,18.550829888533528,30.350829888533525,6.650829888533522,II,6.650829888533522,II
Harappa,Pakistan,30.629,72.864,-7.0,82.78939164297435,7.210608357025649,6.789391642974351,10.589391642974348,18.689391642974357,30.489391642974354,6.789391642974351,II,6.789391642974351,II
Calca,Peru,-13.4142,-71.8439,3.0,82.86974373607588,7.1302562639241245,6.8697437360758755,10.669743736075873,18.76974373607588,30.56974373607588,6.8697437360758755,II,6.8697437360758755,II
Micia,Romania,45.9153,22.8167,-10.0,82.88425393640816,7.115746063591843,6.884253936408157,10.684253936408155,18.784253936408163,30.58425393640816,6.884253936408157,II,6.884253936408157,II
Motya,Sicily,37.8704,12.4688,-8.0,83.01818717523305,6.981812824766948,7.018187175233052,10.81818717523305,18.918187175233058,30.718187175233055,6.981812824766948,I (current),6.981812824766948,I (current)
Agrigento,Italy,37.2913,13.5815,-8.0,83.02268976967913,6.977310230320867,7.022689769679133,10.82268976967913,18.92268976967914,30.722689769679135,6.977310230320867,I (current),6.977310230320867,I (current)
Tamtoc,Mexico,21.9262,-98.8133,6.0,83.12979335089572,6.870206649104276,7.129793350895724,10.929793350895721,19.02979335089573,30.829793350895727,6.870206649104276,I (current),6.870206649104276,I (current)
Nakum,Guatemala,17.176,-89.4051,5.0,83.11442795332442,6.885572046675577,7.114427953324423,10.91442795332442,19.01442795332443,30.814427953324426,6.885572046675577,I (current),6.885572046675577,I (current)
Chacchoben,Mexico,19.0018,-88.2304,5.0,83.05633561524294,6.9436643847570565,7.0563356152429435,10.85633561524294,18.95633561524295,30.756335615242946,6.9436643847570565,I (current),6.9436643847570565,I (current)
Ceibal,Guatemala,16.5136,-90.0613,5.0,83.16403997837492,6.835960021625084,7.164039978374916,10.964039978374913,19.06403997837492,30.86403997837492,6.835960021625084,I (current),6.835960021625084,I (current)
Chichen Itza,Mexico,20.681,-88.57,5.0,83.18974490859497,6.8102550914050255,7.1897449085949745,10.989744908594972,19.08974490859498,30.889744908594977,6.8102550914050255,I (current),6.8102550914050255,I (current)
Mari,Syria,34.5515,40.8884,-8.0,83.41154204153756,6.588457958462442,7.411542041537558,11.211542041537555,19.311542041537564,31.11154204153756,6.588457958462442,I (current),6.588457958462442,I (current)
Cacaxtla,Mexico,19.2449,-98.3495,5.5,83.51493152377147,6.485068476228534,7.514931523771466,11.314931523771463,19.41493152377147,31.21493152377147,6.485068476228534,I (current),6.485068476228534,I (current)
Arykanda,Turkey,36.5138,30.0597,-8.0,83.51419078081288,6.485809219187118,7.514190780812882,11.31419078081288,19.414190780812888,31.214190780812885,6.485809219187118,I (current),6.485809219187118,I (current)
Temples of Bagan (small cluster),Myanmar,21.1777,94.864,-4.0,83.75918978676448,6.24081021323552,7.75918978676448,11.559189786764478,19.659189786764486,31.459189786764483,6.24081021323552,I (current),6.24081021323552,I (current)
Neak Pean,Cambodia,13.463,103.895,-3.0,83.86551565965013,6.1344843403498714,7.8655156596501286,11.665515659650126,19.765515659650134,31.56551565965013,6.1344843403498714,I (current),6.1344843403498714,I (current)
Eastern Mebon temple,Cambodia,13.4465,103.92,-3.0,83.8603244672737,6.139675532726301,7.860324467273699,11.660324467273696,19.760324467273705,31.560324467273702,6.139675532726301,I (current),6.139675532726301,I (current)
Phnom Chisor,Cambodia,11.1845,104.825,-3.0,83.64544734237711,6.3545526576228895,7.6454473423771105,11.445447342377108,19.545447342377116,31.345447342377113,6.3545526576228895,I (current),6.3545526576228895,I (current)
Anahit Temple,Turkey,40.081,44.0332,-8.0,83.85029917603865,6.1497008239613535,7.8502991760386465,11.650299176038644,19.750299176038652,31.55029917603865,6.1497008239613535,I (current),6.1497008239613535,I (current)
Thirukkattalai Temple,India,10.37,78.8512,-5.0,83.86211368878124,6.1378863112187645,7.8621136887812355,11.662113688781233,19.76211368878124,31.56211368878124,6.1378863112187645,I (current),6.1378863112187645,I (current)
Texcotzingo,Mexico,19.4972,-98.8176,5.0,84.13643116604726,5.8635688339527405,8.13643116604726,11.936431166047257,20.036431166047265,31.836431166047262,5.8635688339527405,I (current),5.8635688339527405,I (current)
Xochitecatl,Mexico,19.245,-98.35,5.0,84.08997395541704,5.910026044582963,8.089973955417037,11.889973955417034,19.989973955417042,31.78997395541704,5.910026044582963,I (current),5.910026044582963,I (current)
Hampi,India,15.3325,76.4596,-5.0,84.12888494008256,5.871115059917443,8.128884940082557,11.928884940082554,20.028884940082563,31.82888494008256,5.871115059917443,I (current),5.871115059917443,I (current)
Nimrud,Iraq,36.1011,43.327,-7.0,84.33118649243426,5.668813507565744,8.331186492434256,12.131186492434253,20.23118649243426,32.03118649243426,5.668813507565744,I (current),5.668813507565744,I (current)
Tikal,Guatemala,17.2207,-89.628,4.0,84.48058031414241,5.519419685857585,8.480580314142415,12.280580314142412,20.38058031414242,32.18058031414242,5.519419685857585,I (current),5.519419685857585,I (current)
Ixkun,Guatemala,16.5736,-89.4111,4.0,84.43532313810509,5.56467686189491,8.43532313810509,12.235323138105088,20.335323138105096,32.13532313810509,5.56467686189491,I (current),5.56467686189491,I (current)
Leptis Magna,Libya,32.6352,14.2914,-6.0,84.41445803794517,5.585541962054833,8.414458037945167,12.214458037945164,20.314458037945172,32.11445803794517,5.585541962054833,I (current),5.585541962054833,I (current)
Chaco Canyon,USA,36.06,-107.97,6.0,84.62842032800852,5.3715796719914835,8.628420328008517,12.428420328008514,20.528420328008522,32.32842032800852,5.3715796719914835,I (current),5.3715796719914835,I (current)
Dzibilchaltun,Mexico,21.0911,-89.5909,4.0,84.62967075292198,5.370329247078018,8.629670752921982,12.429670752921979,20.529670752921987,32.329670752921984,5.370329247078018,I (current),5.370329247078018,I (current)
Cacaxtla,Mexico,19.2442,-98.3507,4.5,84.66793031413613,5.332069685863871,8.667930314136129,12.467930314136126,20.567930314136134,32.36793031413613,5.332069685863871,I (current),5.332069685863871,I (current)
Tiwanaku,Bolivia,-16.556,-68.6735,2.0,84.66490351816144,5.335096481838562,8.664903518161438,12.464903518161435,20.564903518161444,32.36490351816144,5.335096481838562,I (current),5.335096481838562,I (current)
Puma Punku,Bolivia,-16.5558,-68.6732,2.0,84.66482728163905,5.335172718360951,8.664827281639049,12.464827281639046,20.564827281639054,32.36482728163905,5.335172718360951,I (current),5.335172718360951,I (current)
Segesta (temple),Sicily,37.9415,12.8325,-6.0,84.72520650388778,5.274793496112224,8.725206503887776,12.525206503887773,20.62520650388778,32.42520650388778,5.274793496112224,I (current),5.274793496112224,I (current)
El Cerrito,Mexico,20.5515,-100.444,4.5,84.85672727359123,5.143272726408767,8.856727273591233,12.65672727359123,20.75672727359124,32.556727273591235,5.143272726408767,I (current),5.143272726408767,I (current)
Ta Prohm,Cambodia,13.435,103.889,-2.5,84.90301024509453,5.096989754905465,8.903010245094535,12.703010245094532,20.80301024509454,32.60301024509454,5.096989754905465,I (current),5.096989754905465,I (current)
Monte Albán,Mexico,17.0446,-96.7683,4.0,85.07322706972528,4.926772930274723,9.073227069725277,12.873227069725274,20.973227069725283,32.77322706972528,4.926772930274723,I (current),4.926772930274723,I (current)
Monte Albán,Mexico,17.0429,-96.7681,4.0,85.0731604246037,4.926839575396301,9.0731604246037,12.873160424603697,20.973160424603705,32.7731604246037,4.926839575396301,I (current),4.926839575396301,I (current)
Cempoala,Mexico,19.4473,-96.4035,4.0,85.12666493678299,4.873335063217013,9.126664936782987,12.926664936782984,21.026664936782993,32.82666493678299,4.873335063217013,I (current),4.873335063217013,I (current)
Ishchali,Iraq,33.3032,44.5844,-6.0,84.9691617710037,5.030838228996302,8.969161771003698,12.769161771003695,20.869161771003704,32.6691617710037,5.030838228996302,I (current),5.030838228996302,I (current)
Bandurria,Peru,-11.1871,-77.5885,2.5,85.10448493814278,4.895515061857225,9.104484938142775,12.904484938142772,21.00448493814278,32.80448493814278,4.895515061857225,I (current),4.895515061857225,I (current)
Temples of Bagan (small cluster),Myanmar,21.1657,94.8626,-3.0,85.35312265021817,4.646877349781832,9.353122650218168,13.153122650218165,21.253122650218174,33.05312265021817,4.646877349781832,I (current),4.646877349781832,I (current)
Motya,Sicily,37.8702,12.4698,-5.0,85.5600105902855,4.439989409714499,9.5600105902855,13.360010590285498,21.460010590285506,33.2600105902855,4.439989409714499,I (current),4.439989409714499,I (current)
Tomb of Empress Fu,China,34.4026,108.772545,-2.0,85.78293706046833,4.217062939531672,9.782937060468328,13.582937060468325,21.682937060468333,33.48293706046833,4.217062939531672,I (current),4.217062939531672,I (current)
West Kennet Long Barrow,England,51.4085,-1.851,-5.0,85.88380288549632,4.116197114503677,9.883802885496323,13.68380288549632,21.78380288549633,33.583802885496326,4.116197114503677,I (current),4.116197114503677,I (current)
Laembesis,Algeria,35.49,6.2549,-4.0,86.05963026131582,3.9403697386841827,10.059630261315817,13.859630261315814,21.959630261315823,33.75963026131582,3.9403697386841827,I (current),3.9403697386841827,I (current)
Timgad,Algeria,35.4848,6.4688,-4.0,86.06932042484253,3.9306795751574697,10.06932042484253,13.869320424842527,21.969320424842536,33.76932042484253,3.9306795751574697,I (current),3.9306795751574697,I (current)
Agrigento,Italy,37.2929,13.5788,-4.0,86.43386828314416,3.5661317168558355,10.433868283144164,14.233868283144162,22.33386828314417,34.13386828314417,3.5661317168558355,I (current),3.5661317168558355,I (current)
Trikutam,India,18.0989,79.8073,-3.0,86.39112925489843,3.6088707451015694,10.39112925489843,14.191129254898428,22.291129254898436,34.09112925489843,3.6088707451015694,I (current),3.6088707451015694,I (current)
Tikal,Guatemala,17.2251,-89.6189,2.5,86.51798171694998,3.4820182830500244,10.517981716949976,14.317981716949973,22.41798171694998,34.21798171694998,3.4820182830500244,I (current),3.4820182830500244,I (current)
Rabaçal,Portugal,40.0384,-8.4577,-3.0,86.47192062299813,3.5280793770018732,10.471920622998127,14.271920622998124,22.371920622998132,34.17192062299813,3.5280793770018732,I (current),3.5280793770018732,I (current)
Ake,Mexico,20.9468,-89.3018,2.5,86.5849920513505,3.415007948649503,10.584992051350497,14.384992051350494,22.484992051350503,34.2849920513505,3.415007948649503,I (current),3.415007948649503,I (current)
Temples of Bagan (small cluster),Myanmar,21.1867,94.8984,-2.0,86.92312845240677,3.0768715475932282,10.923128452406772,14.723128452406769,22.823128452406777,34.623128452406775,3.0768715475932282,I (current),3.0768715475932282,I (current)
Ceibal,Guatemala,16.5136,-90.0613,2.0,87.21709703135025,2.7829029686497506,11.21709703135025,15.017097031350247,23.117097031350255,34.91709703135025,2.7829029686497506,I (current),2.7829029686497506,I (current)
